Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2010-01-04,1797.2,1791.0,1799.9,1780.0,1787.6,1788.65,1790.13,8035.0,1438370000000.0,,4852.0,0.6039
2010-01-05,1788.65,1798.0,1804.95,1785.0,1796.0,1794.3,1794.78,84910.0,15239400000000.0,,80968.0,0.9536
2010-01-06,1794.3,1814.75,1814.75,1781.0,1781.4,1788.9,1793.06,7345.0,1317010000000.0,,4568.0,0.6219
2010-01-07,1788.9,1798.75,1798.75,1769.0,1773.9,1770.65,1776.99,24032.0,4270460000000.0,,20397.0,0.8487
2010-01-08,1770.65,1774.5,1834.0,1770.65,1804.0,1799.9,1804.96,71131.0,12838800000000.0,,60998.0,0.8575
2010-01-09,1780.4,1776.3333333333333,1829.3,1772.1166666666668,1800.9833333333333,1798.8833333333334,1800.6266666666668,53201.33333333333,9595073333333.334,,43733.66666666667,0.7486
2010-01-10,1790.15,1778.1666666666667,1824.6000000000001,1773.5833333333333,1797.9666666666667,1797.8666666666666,1796.2933333333333,35271.666666666664,6351346666666.667,,26469.333333333336,0.6397
2010-01-11,1799.9,1780.0,1819.9,1775.05,1794.95,1796.85,1791.96,17342.0,3107620000000.0,,9205.0,0.5308
2010-01-12,1796.85,1790.0,1879.0,1790.0,1845.0,1843.75,1846.62,114801.0,21199400000000.0,,87836.0,0.7651
2010-01-13,1843.75,1770.0,1877.0,1711.6,1861.1,1858.25,1856.34,43205.0,8020330000000.0,,29538.0,0.6837
2010-01-14,1858.25,1873.0,1928.0,1865.2,1880.0,1881.7,1885.57,23089.0,4353600000000.0,,11203.0,0.4852
2010-01-15,1881.7,1871.25,1927.0,1865.2,1872.95,1871.95,1891.15,37218.0,7038480000000.0,,24006.0,0.645
2010-01-16,1878.45,1877.1333333333334,1921.6666666666667,1863.4666666666667,1869.3666666666668,1870.1666666666667,1889.7333333333333,29005.0,5483496666666.667,,17825.333333333332,0.5748
2010-01-17,1875.2,1883.0166666666667,1916.3333333333333,1861.7333333333333,1865.7833333333333,1868.3833333333332,1888.3166666666668,20792.0,3928513333333.3335,,11644.666666666666,0.5046
2010-01-18,1871.95,1888.9,1911.0,1860.0,1862.2,1866.6,1886.9,12579.0,2373530000000.0,,5464.0,0.4344
2010-01-19,1866.6,1894.75,1894.75,1825.0,1831.05,1844.8,1858.99,19922.0,3703480000000.0,,11992.0,0.6019
2010-01-20,1844.8,1838.05,1862.55,1821.0,1826.95,1826.95,1834.35,12036.0,2207820000000.0,,7157.0,0.5946
