Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2010-01-04,635.55,635.55,657.6,632.0,652.0,650.75,649.6,714541.0,46416400000000.0,,246857.0,0.3455
2010-01-05,650.75,656.45,656.45,639.2,640.2,640.95,642.94,804812.0,51744600000000.0,,448327.0,0.5571
2010-01-06,640.95,642.0,648.4,628.1,629.7,631.3,634.25,971566.0,61621300000000.0,,690574.0,0.7108
2010-01-07,631.3,631.0,637.35,614.1,620.0,619.05,623.4,922792.0,57526700000000.0,,622965.0,0.6751
2010-01-08,619.05,619.0,635.95,619.0,628.9,629.55,630.41,572148.0,36068600000000.0,,332958.0,0.5819
2010-01-09,622.55,623.6666666666666,637.9666666666667,620.8666666666667,628.7666666666667,629.0,631.0799999999999,548077.0,34584700000000.0,,312814.3333333333,0.5696333333333333
2010-01-10,626.05,628.3333333333334,639.9833333333333,622.7333333333333,628.6333333333333,628.4499999999999,631.75,524006.0,33100800000000.0,,292670.6666666667,0.5573666666666667
2010-01-11,629.55,633.0,642.0,624.6,628.5,627.9,632.42,499935.0,31616900000000.0,,272527.0,0.5451
2010-01-12,627.9,628.5,638.9,621.6,627.8,627.55,629.73,716871.0,45143600000000.0,,407110.0,0.5679
2010-01-13,627.55,632.0,642.45,621.5,627.65,629.8,633.1,803284.0,50856100000000.0,,276302.0,0.344
2010-01-14,629.8,636.0,637.9,623.1,626.6,625.8,631.96,925226.0,58470800000000.0,,486189.0,0.5255
2010-01-15,625.8,627.2,632.5,615.0,617.05,617.35,618.97,480945.0,29769000000000.0,,282002.0,0.5863
2010-01-16,622.9833333333333,627.6,631.1333333333333,615.1166666666667,616.9499999999999,617.7,619.0333333333333,394670.0,24430233333333.332,,221114.33333333334,0.5399333333333334
2010-01-17,620.1666666666666,628.0,629.7666666666667,615.2333333333333,616.85,618.05,619.0966666666667,308395.0,19091466666666.664,,160226.6666666667,0.49356666666666665
2010-01-18,617.35,628.4,628.4,615.35,616.75,618.4,619.16,222120.0,13752700000000.0,,99339.0,0.4472
2010-01-19,618.4,618.5,629.4,603.05,603.2,605.6,617.54,449856.0,27780400000000.0,,160289.0,0.3563
2010-01-20,605.6,605.0,612.0,575.35,577.0,577.5,584.29,999635.0,58408100000000.0,,586627.0,0.5868
2010-01-21,577.5,584.7,586.8,566.3,570.25,573.25,580.22,457350.0,26536200000000.0,,249953.0,0.5465
2010-01-22,573.25,560.0,574.95,544.0,573.0,571.75,564.57,466253.0,26323300000000.0,,225151.0,0.4829
2010-01-23,572.75,565.0,574.9666666666667,548.0833333333334,570.35,571.0666666666667,564.8366666666667,380891.3333333333,21509633333333.332,,187186.0,0.4984
2010-01-24,572.25,570.0,574.9833333333333,552.1666666666666,567.6999999999999,570.3833333333333,565.1033333333334,295529.6666666666,16695966666666.666,,149221.0,0.5139
2010-01-25,571.75,575.0,575.0,556.25,565.05,569.7,565.37,210168.0,11882300000000.0,,111256.0,0.5294
2010-01-26,570.725,569.85,571.0,551.525,560.025,562.075,560.1949999999999,336331.0,18775800000000.0,,196550.0,0.5694
2010-01-27,569.7,564.7,567.0,546.8,555.0,554.45,555.02,462494.0,25669300000000.0,,281844.0,0.6094
2010-01-28,554.45,565.0,566.8,533.25,547.5,542.2,544.45,882553.0,48050400000000.0,,413597.0,0.4686
2010-01-29,542.2,540.0,548.0,527.05,542.2,540.85,536.57,653501.0,35065000000000.0,,340368.0,0.5208
2010-01-30,541.75,542.6,562.0,532.9666666666666,555.0666666666667,555.25,549.38,743294.0,41065100000000.0,,319032.3333333333,0.44703333333333334
2010-01-31,541.3000000000001,545.1999999999999,576.0,538.8833333333333,567.9333333333333,569.65,562.19,833087.0,47065200000000.0,,297696.6666666667,0.37326666666666664
2010-02-01,540.85,547.8,590.0,544.8,580.8,584.05,575.0,922880.0,53065300000000.0,,276361.0,0.2995
2010-02-02,584.05,587.7,592.4,553.8,572.65,565.65,570.3,1072009.0,61136200000000.0,,300263.0,0.2801
2010-02-03,565.65,570.1,584.7,562.05,580.8,580.05,575.82,597502.0,34405300000000.0,,152624.0,0.2554
2010-02-04,580.05,586.15,599.95,578.0,580.1,583.0,585.66,1231038.0,72096500000000.0,,418657.0,0.3401
2010-02-05,583.0,580.0,583.0,561.0,566.8,568.15,571.39,596296.0,34071800000000.0,,269511.0,0.452
2010-02-06,568.15,571.0,586.0,571.0,584.6,578.55,576.47,75620.0,4359270000000.0,,22487.0,0.2974
2010-02-07,573.3499999999999,577.5,585.75,565.55,579.8,575.825,574.06,248500.0,14223635000000.0,,77896.0,0.3069
2010-02-08,578.55,584.0,585.5,560.1,575.0,573.1,571.65,421380.0,24088000000000.0,,133305.0,0.3164
2010-02-09,573.1,567.35,574.7,557.6,558.55,560.55,565.76,353383.0,19992900000000.0,,170063.0,0.4812
2010-02-10,560.55,563.5,579.55,560.35,574.85,572.75,567.49,711199.0,40359500000000.0,,246163.0,0.3461
2010-02-11,572.75,580.0,584.8,561.25,570.0,566.25,567.84,800025.0,45428700000000.0,,319682.0,0.3996
2010-02-12,571.125,576.25,580.3,558.95,566.6,564.0875,565.5975000000001,681911.25,38648225000000.0,,264641.75,0.37565000000000004
2010-02-13,569.5,572.5,575.8,556.65,563.2,561.925,563.355,563797.5,31867750000000.0,,209601.5,0.3517
2010-02-14,567.875,568.75,571.3,554.3499999999999,559.8,559.7625,561.1125,445683.75,25087275000000.0,,154561.25,0.32775
2010-02-15,566.25,565.0,566.8,552.05,556.4,557.6,558.87,327570.0,18306800000000.0,,99521.0,0.3038
2010-02-16,557.6,560.0,573.95,556.0,573.1,569.9,564.87,236241.0,13344500000000.0,,87871.0,0.37200000000000005
2010-02-17,569.9,574.1,574.95,562.4,563.3,564.15,567.92,358903.0,20382900000000.0,,100442.0,0.2799
2010-02-18,564.15,569.0,613.0,561.0,589.4,591.2,591.45,2222921.0,131474000000000.0,,599301.0,0.2696
2010-02-19,591.2,580.0,600.95,575.2,584.2,583.1,589.75,894316.0,52742500000000.0,,224509.0,0.251
2010-02-20,588.5,581.6666666666666,599.5666666666667,575.6,586.1666666666667,586.15,589.65,834204.0,49190266666666.664,,190286.33333333334,0.22423333333333334
2010-02-21,585.8000000000001,583.3333333333334,598.1833333333333,576.0,588.1333333333333,589.2,589.5500000000001,774092.0,45638033333333.336,,156063.6666666667,0.19746666666666665
2010-02-22,583.1,585.0,596.8,576.4,590.1,592.25,589.45,713980.0,42085800000000.0,,121841.0,0.1707
2010-02-23,592.25,589.0,600.0,578.05,578.05,579.25,588.76,846789.0,49855500000000.0,,204996.0,0.2421
2010-02-24,579.25,575.0,587.0,575.0,581.2,581.95,582.57,326846.0,19041100000000.0,,117307.0,0.3589
2010-02-25,581.95,582.0,584.9,562.0,570.55,566.95,571.08,955519.0,54567600000000.0,,562992.0,0.5892
2010-02-26,566.95,572.4,595.9,558.35,559.85,563.95,574.74,1563889.0,89883200000000.0,,313296.0,0.2003
2010-02-27,566.2,572.05,589.675,553.4,555.1125,558.2,567.5175,1412183.25,80472775000000.0,,342996.0,0.2631
2010-02-28,565.45,571.7,583.45,548.45,550.375,552.45,560.2950000000001,1260477.5,71062350000000.0,,372696.0,0.32589999999999997
2010-03-01,564.7,571.35,577.225,543.5,545.6375,546.7,553.0725,1108771.75,61651925000000.0,,402396.0,0.3887
2010-03-02,563.95,571.0,571.0,538.55,540.9,540.95,545.85,957066.0,52241500000000.0,,432096.0,0.4515
2010-03-03,540.95,542.0,549.8,538.0,541.0,541.9,544.59,464973.0,25322100000000.0,,171032.0,0.3678
2010-03-04,541.9,541.0,544.0,532.7,535.5,534.9,535.85,895964.0,48010000000000.0,,567550.0,0.6335
2010-03-05,534.9,536.8,542.5,536.8,541.5,540.25,539.87,755593.0,40792200000000.0,,503575.0,0.6665
