Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2010-01-04,1717.7,1732.9,1738.5,1702.3,1713.95,1712.95,1717.78,333481.0,57284500000000.0,,188189.0,0.5643
2010-01-05,1712.95,1723.0,1730.0,1711.15,1715.0,1717.4,1716.86,373950.0,64201800000000.0,,252545.0,0.6753
2010-01-06,1717.4,1721.0,1721.0,1683.6,1694.05,1695.4,1694.98,512455.0,86859900000000.0,,398351.0,0.7773
2010-01-07,1695.4,1705.0,1705.0,1637.0,1650.0,1653.2,1663.97,433144.0,72073800000000.0,,305995.0,0.7065
2010-01-08,1653.2,1659.7,1667.4,1616.1,1659.0,1645.2,1636.98,471781.0,77229800000000.0,,274909.0,0.5827
2010-01-09,1650.5333333333333,1656.4666666666667,1674.4166666666667,1626.7333333333333,1666.0,1655.6000000000001,1650.27,397720.0,65437800000000.0,,221842.33333333334,0.543
2010-01-10,1647.8666666666668,1653.2333333333333,1681.4333333333334,1637.3666666666666,1673.0,1666.0,1663.56,323659.0,53645800000000.0,,168775.6666666667,0.5033
2010-01-11,1645.2,1650.0,1688.45,1648.0,1680.0,1676.4,1676.85,249598.0,41853800000000.0,,115709.0,0.4636
2010-01-12,1676.4,1676.4,1688.8,1632.3,1646.1,1644.75,1649.56,381602.0,62947600000000.0,,228833.0,0.5997
2010-01-13,1644.75,1640.1,1661.0,1607.5,1627.0,1625.75,1627.33,559327.0,91021000000000.0,,409039.0,0.7313
2010-01-14,1625.75,1635.0,1643.3,1615.2,1617.0,1621.3,1624.77,451344.0,73333200000000.0,,328616.0,0.7281
2010-01-15,1621.3,1630.0,1640.0,1616.0,1622.1,1625.35,1629.16,215112.0,35045100000000.0,,106520.0,0.4952
2010-01-16,1622.6499999999999,1625.3333333333333,1659.0,1611.0,1646.0333333333333,1648.4333333333332,1643.13,271100.3333333333,44701666666666.664,,134072.0,0.4947333333333333
2010-01-17,1624.0,1620.6666666666667,1678.0,1606.0,1669.9666666666667,1671.5166666666667,1657.1,327088.6666666667,54358233333333.33,,161624.0,0.4942666666666667
2010-01-18,1625.35,1616.0,1697.0,1601.0,1693.9,1694.6,1671.07,383077.0,64014800000000.0,,189176.0,0.4938
2010-01-19,1694.6,1694.6,1700.8,1656.1,1660.05,1664.1,1665.81,178910.0,29803100000000.0,,85092.0,0.4756
2010-01-20,1664.1,1665.0,1694.0,1647.7,1694.0,1688.65,1675.64,347805.0,58279700000000.0,,208418.0,0.5992
2010-01-21,1688.65,1675.1,1692.0,1645.3,1646.4,1653.2,1665.32,210985.0,35135700000000.0,,125000.0,0.5925
2010-01-22,1653.2,1632.5,1665.0,1595.0,1662.0,1649.4,1625.9,364642.0,59287100000000.0,,244304.0,0.67
2010-01-23,1651.9333333333334,1638.0,1662.9,1602.0,1648.0,1640.0833333333335,1626.0333333333333,342934.6666666667,55761700000000.0,,229740.66666666666,0.6699333333333334
2010-01-24,1650.6666666666667,1643.5,1660.8,1609.0,1634.0,1630.7666666666667,1626.1666666666667,321227.3333333333,52236300000000.0,,215177.33333333334,0.6698666666666666
2010-01-25,1649.4,1649.0,1658.7,1616.0,1620.0,1621.45,1626.3,299520.0,48710900000000.0,,200614.0,0.6698
2010-01-26,1635.4250000000002,1629.4,1648.6,1578.125,1590.15,1585.8000000000002,1589.6599999999999,544763.0,85700450000000.0,,360156.0,0.6638
2010-01-27,1621.45,1609.8,1638.5,1540.25,1560.3,1550.15,1553.02,790006.0,122690000000000.0,,519698.0,0.6578
2010-01-28,1550.15,1565.0,1571.95,1522.0,1533.1,1539.1,1544.12,1502871.0,232061000000000.0,,1164833.0,0.7751
2010-01-29,1539.1,1525.25,1575.0,1495.0,1566.6,1559.0,1530.04,432901.0,66235700000000.0,,264137.0,0.6102
2010-01-30,1545.7333333333333,1546.4,1579.5666666666666,1508.7666666666667,1570.6666666666665,1566.3166666666666,1543.0133333333333,358593.6666666667,55138766666666.664,,213758.33333333334,0.5861999999999999
2010-01-31,1552.3666666666666,1567.55,1584.1333333333334,1522.5333333333333,1574.7333333333333,1573.6333333333334,1555.9866666666667,284286.3333333334,44041833333333.33,,163379.6666666667,0.5622
2010-02-01,1559.0,1588.7,1588.7,1536.3,1578.8,1580.95,1568.96,209979.0,32944900000000.0,,113001.0,0.5382
2010-02-02,1580.95,1599.4,1605.0,1550.0,1582.0,1568.45,1569.94,338167.0,53090000000000.0,,200672.0,0.5934
2010-02-03,1568.45,1585.0,1631.95,1572.2,1597.0,1599.6,1608.11,472444.0,75974300000000.0,,266437.0,0.564
2010-02-04,1599.6,1595.0,1623.7,1568.6,1600.0,1600.45,1598.91,193176.0,30887100000000.0,,131447.0,0.6805
2010-02-05,1600.45,1575.0,1595.5,1522.65,1578.25,1585.4,1580.85,289159.0,45711600000000.0,,151774.0,0.5249
2010-02-06,1585.4,1585.0,1594.65,1572.25,1582.0,1584.35,1584.38,12213.0,1935010000000.0,,1816.0,0.1487
2010-02-07,1584.875,1586.85,1607.275,1569.725,1575.0,1581.3,1589.375,149245.5,23789205000000.0,,79490.5,0.34885
2010-02-08,1584.35,1588.7,1619.9,1567.2,1568.0,1578.25,1594.37,286278.0,45643400000000.0,,157165.0,0.5489999999999999
2010-02-09,1578.25,1569.4,1625.0,1561.3,1618.5,1618.3,1611.69,632885.0,102001000000000.0,,453127.0,0.716
2010-02-10,1618.3,1630.0,1639.0,1592.0,1637.0,1630.65,1625.12,867135.0,140920000000000.0,,674624.0,0.778
2010-02-11,1630.65,1638.0,1701.0,1621.0,1670.0,1690.95,1671.51,769067.0,128550000000000.0,,528643.0,0.6874
2010-02-12,1645.7250000000001,1651.0,1707.0,1631.375,1678.75,1694.3,1680.0225,763750.25,128297750000000.0,,536789.5,0.703175
2010-02-13,1660.8000000000002,1664.0,1713.0,1641.75,1687.5,1697.65,1688.5349999999999,758433.5,128045500000000.0,,544936.0,0.71895
2010-02-14,1675.875,1677.0,1719.0,1652.125,1696.25,1701.0,1697.0475,753116.75,127793250000000.0,,553082.5,0.734725
2010-02-15,1690.95,1690.0,1725.0,1662.5,1705.0,1704.35,1705.56,747800.0,127541000000000.0,,561229.0,0.7505
2010-02-16,1704.35,1714.7,1714.7,1677.0,1701.0,1695.4,1695.56,292129.0,49532200000000.0,,193522.0,0.6625
2010-02-17,1695.4,1700.45,1709.9,1680.3,1693.25,1698.4,1700.25,575364.0,97826300000000.0,,354279.0,0.6157
2010-02-18,1698.4,1708.7,1718.0,1688.2,1701.9,1703.0,1704.05,230212.0,39229200000000.0,,88923.0,0.3863
2010-02-19,1703.0,1671.55,1698.0,1659.2,1681.4,1680.35,1678.23,238997.0,40109100000000.0,,107054.0,0.4479
2010-02-20,1695.45,1689.3166666666666,1706.95,1671.2666666666667,1690.6000000000001,1689.3166666666666,1687.3866666666668,229880.33333333334,38772966666666.664,,116016.66666666667,0.5095666666666667
2010-02-21,1687.8999999999999,1707.0833333333333,1715.8999999999999,1683.3333333333335,1699.8,1698.2833333333333,1696.5433333333333,220763.66666666666,37436833333333.336,,124979.33333333333,0.5712333333333334
2010-02-22,1680.35,1724.85,1724.85,1695.4,1709.0,1707.25,1705.7,211647.0,36100700000000.0,,133942.0,0.6329
2010-02-23,1707.25,1690.0,1715.0,1675.6,1701.0,1693.85,1696.1,325274.0,55169700000000.0,,188621.0,0.5799
2010-02-24,1693.85,1688.0,1689.0,1652.4,1676.0,1672.25,1669.76,283000.0,47254100000000.0,,132725.0,0.469
2010-02-25,1672.25,1675.65,1713.0,1643.35,1700.0,1700.25,1670.93,906439.0,151460000000000.0,,677122.0,0.747
2010-02-26,1700.25,1691.65,1800.0,1690.25,1798.0,1777.65,1749.88,414280.0,72494200000000.0,,188711.0,0.4555
2010-02-27,1719.6,1716.2375000000002,1802.0,1712.6875,1796.75,1781.8625000000002,1761.2600000000002,412687.25,72679625000000.0,,198005.0,0.48007500000000003
2010-02-28,1738.95,1740.825,1804.0,1735.125,1795.5,1786.075,1772.64,411094.5,72865050000000.0,,207299.0,0.50465
2010-03-01,1758.3000000000002,1765.4125,1806.0,1757.5625,1794.25,1790.2875,1784.02,409501.75,73050475000000.0,,216593.0,0.529225
2010-03-02,1777.65,1790.0,1808.0,1780.0,1793.0,1794.5,1795.4,407909.0,73235900000000.0,,225887.0,0.5538
2010-03-03,1794.5,1810.0,1819.75,1795.0,1811.0,1811.8,1803.8,296134.0,53416700000000.0,,186035.0,0.6282
2010-03-04,1811.8,1809.9,1811.85,1781.0,1801.7,1800.4,1794.34,275290.0,49396300000000.0,,164074.0,0.596
2010-03-05,1800.4,1799.0,1894.7,1799.0,1874.0,1870.6,1839.06,360018.0,66209600000000.0,,136447.0,0.379
2010-03-06,1823.8,1826.0,1905.7666666666667,1824.6666666666667,1886.95,1885.0333333333333,1862.9766666666667,468758.3333333333,87848733333333.33,,230101.6666666667,0.4554333333333333
2010-03-07,1847.2,1853.0,1916.8333333333335,1850.3333333333333,1899.8999999999999,1899.4666666666667,1886.8933333333332,577498.6666666666,109487866666666.66,,323756.3333333334,0.5318666666666666
2010-03-08,1870.6,1880.0,1927.9,1876.0,1912.85,1913.9,1910.81,686239.0,131127000000000.0,,417411.0,0.6083
2010-03-09,1913.9,1901.6,1918.5,1868.2,1876.0,1875.95,1879.22,441606.0,82987600000000.0,,246701.0,0.5586
2010-03-10,1875.95,1889.8,1954.0,1878.2,1954.0,1939.65,1922.31,567857.0,109160000000000.0,,271894.0,0.4788
2010-03-11,1939.65,1941.25,1944.7,1901.3,1908.25,1912.15,1911.38,670880.0,128231000000000.0,,467891.0,0.6974
2010-03-12,1912.15,1860.4,1932.05,1860.4,1918.0,1918.55,1918.07,373725.0,71683200000000.0,,203180.0,0.5437
2010-03-13,1914.2833333333333,1883.9333333333334,1936.2666666666667,1874.6666666666667,1915.55,1915.95,1917.1733333333334,373660.0,71637166666666.67,,212005.33333333334,0.5674
2010-03-14,1916.4166666666667,1907.4666666666667,1940.4833333333333,1888.9333333333334,1913.1000000000001,1913.35,1916.2766666666666,373595.0,71591133333333.33,,220830.66666666666,0.5911
2010-03-15,1918.55,1931.0,1944.7,1903.2,1910.65,1910.75,1915.38,373530.0,71545100000000.0,,229656.0,0.6148
2010-03-16,1910.75,1910.75,1939.05,1905.0,1911.35,1913.95,1916.48,189726.0,36360700000000.0,,64519.0,0.3401
2010-03-17,1913.95,1938.0,1943.75,1916.3,1930.0,1931.5,1927.99,204551.0,39437200000000.0,,67279.0,0.3289
2010-03-18,1931.5,1931.5,1943.7,1925.0,1940.0,1934.6,1931.44,324542.0,62683500000000.0,,194261.0,0.5986
2010-03-19,1934.6,1949.0,1977.9,1935.0,1966.0,1968.2,1963.29,461442.0,90594400000000.0,,238636.0,0.5172
2010-03-20,1945.8,1949.3333333333333,1974.4333333333334,1935.0833333333333,1960.75,1962.1166666666668,1959.6533333333334,419546.0,82246966666666.67,,233828.33333333334,0.5674
2010-03-21,1957.0,1949.6666666666667,1970.9666666666667,1935.1666666666667,1955.5,1956.0333333333333,1956.0166666666667,377650.0,73899533333333.33,,229020.66666666666,0.6175999999999999
2010-03-22,1968.2,1950.0,1967.5,1935.25,1950.25,1949.95,1952.38,335754.0,65552100000000.0,,224213.0,0.6678
2010-03-23,1949.95,1958.8,1977.55,1927.0,1939.05,1938.1,1944.49,261757.0,50898400000000.0,,125541.0,0.4796
2010-03-24,1944.025,1939.4,2017.775,1923.5,1989.525,1980.85,1964.98,736546.5,145702700000000.0,,429859.5,0.54285
2010-03-25,1938.1,1920.0,2058.0,1920.0,2040.0,2023.6,1985.47,1211336.0,240507000000000.0,,734178.0,0.6061
2010-03-26,2023.6,2027.7,2079.65,1990.9,2007.55,2010.75,2029.23,1204017.0,244323000000000.0,,502317.0,0.4172
2010-03-27,2019.3166666666666,2022.4666666666667,2065.3166666666666,1993.9333333333334,2007.0333333333333,2009.2333333333333,2025.9933333333333,914826.0,185530500000000.0,,376305.0,0.40126666666666666
2010-03-28,2015.0333333333333,2017.2333333333333,2050.9833333333336,1996.9666666666667,2006.5166666666667,2007.7166666666667,2022.7566666666667,625635.0,126738000000000.0,,250293.0,0.38533333333333336
2010-03-29,2010.75,2012.0,2036.65,2000.0,2006.0,2006.2,2019.52,336444.0,67945500000000.0,,124281.0,0.3694
2010-03-30,2006.2,2048.8,2057.95,1961.55,1965.0,1967.35,2011.08,688516.0,138466000000000.0,,244559.0,0.3552
2010-03-31,1967.35,2001.0,2030.0,1936.0,1948.9,1944.4,1976.03,594801.0,117534000000000.0,,209781.0,0.3527
2010-04-01,1944.4,1965.0,1978.8,1938.15,1946.0,1945.25,1953.63,398203.0,77793900000000.0,,207124.0,0.5201
2010-04-02,1944.6125000000002,1962.25,1998.85,1940.6375,1974.25,1968.5,1966.47,450419.5,88774675000000.0,,220635.5,0.497625
2010-04-03,1944.825,1959.5,2018.9,1943.125,2002.5,1991.75,1979.31,502636.0,99755450000000.0,,234147.0,0.47515
2010-04-04,1945.0375,1956.75,2038.95,1945.6125,2030.75,2015.0,1992.15,554852.5,110736225000000.0,,247658.5,0.45267500000000005
2010-04-05,1945.25,1954.0,2059.0,1948.1,2059.0,2038.25,2004.99,607069.0,121717000000000.0,,261170.0,0.4302
2010-04-06,2038.25,2050.0,2078.8,2028.5,2035.35,2039.1,2045.62,535341.0,109511000000000.0,,212744.0,0.3974
2010-04-07,2039.1,2058.0,2075.95,2020.0,2046.0,2038.1,2049.11,475419.0,97418400000000.0,,230901.0,0.4857
2010-04-08,2038.1,2035.0,2060.0,2006.1,2024.0,2017.25,2034.34,374813.0,76249800000000.0,,167698.0,0.4474
2010-04-09,2017.25,2030.0,2072.0,2030.0,2062.9,2056.95,2056.01,365094.0,75063900000000.0,,126861.0,0.3475
2010-04-10,2030.4833333333333,2040.0,2079.3333333333335,2040.0,2071.6,2066.6166666666663,2064.3500000000004,403852.3333333333,83434266666666.67,,165993.66666666666,0.4008
2010-04-11,2043.7166666666665,2050.0,2086.6666666666665,2050.0,2080.3,2076.2833333333333,2072.69,442610.6666666667,91804633333333.33,,205126.3333333333,0.45409999999999995
2010-04-12,2056.95,2060.0,2094.0,2060.0,2089.0,2085.95,2081.03,481369.0,100175000000000.0,,244259.0,0.5074
2010-04-13,2085.95,2049.0,2050.0,1974.0,1975.1,1977.15,1993.85,764081.0,152346000000000.0,,382473.0,0.5006
2010-04-14,2031.55,2014.5,2033.65,1959.825,1964.05,1965.15,1988.0949999999998,748757.0,148869000000000.0,,369146.0,0.49285
2010-04-15,1977.15,1980.0,2017.3,1945.65,1953.0,1953.15,1982.34,733433.0,145392000000000.0,,355819.0,0.4851
2010-04-16,1953.15,1951.0,1971.7,1915.1,1925.6,1923.2,1933.28,449227.0,86848000000000.0,,227155.0,0.5057
2010-04-17,1943.1666666666667,1937.3333333333333,1954.0666666666666,1902.8166666666666,1915.55,1914.2666666666667,1922.4633333333334,558093.3333333334,107056000000000.0,,286360.6666666667,0.5110333333333333
2010-04-18,1933.1833333333334,1923.6666666666667,1936.4333333333334,1890.5333333333333,1905.5,1905.3333333333335,1911.6466666666665,666959.6666666666,127264000000000.0,,345566.3333333333,0.5163666666666668
2010-04-19,1923.2,1910.0,1918.8,1878.25,1895.45,1896.4,1900.83,775826.0,147472000000000.0,,404772.0,0.5217
2010-04-20,1896.4,1905.0,1940.0,1845.0,1852.85,1852.55,1881.56,1374339.0,258590000000000.0,,688291.0,0.5008
2010-04-21,1852.55,1880.0,1895.0,1851.0,1887.3,1889.15,1878.05,733940.0,137838000000000.0,,314926.0,0.4291
2010-04-22,1889.15,1889.15,1925.0,1871.5,1912.7,1910.6,1908.46,798540.0,152398000000000.0,,425823.0,0.5333
2010-04-23,1910.6,1919.95,1921.6,1872.0,1880.1,1879.65,1892.41,279837.0,52956700000000.0,,78822.0,0.2817
2010-04-24,1900.2833333333333,1909.9666666666667,1918.3333333333333,1869.0,1875.0666666666666,1876.3500000000001,1887.2666666666667,343037.6666666667,64675333333333.336,,158161.6666666667,0.4127666666666667
2010-04-25,1889.9666666666667,1899.9833333333333,1915.0666666666666,1866.0,1870.0333333333333,1873.05,1882.1233333333334,406238.3333333333,76393966666666.67,,237501.33333333334,0.5438333333333334
2010-04-26,1879.65,1890.0,1911.8,1863.0,1865.0,1869.75,1876.98,469439.0,88112600000000.0,,316841.0,0.6749
2010-04-27,1869.75,1879.0,1892.0,1857.05,1861.5,1862.45,1871.17,451266.0,84439700000000.0,,277675.0,0.6153
2010-04-28,1862.45,1850.0,1868.0,1840.0,1848.0,1848.85,1850.27,262547.0,48578400000000.0,,111082.0,0.4231
2010-04-29,1848.85,1854.0,1868.9,1810.0,1832.1,1832.55,1846.15,507018.0,93603300000000.0,,317639.0,0.6265
2010-04-30,1832.55,1848.7,1939.0,1840.0,1909.0,1915.4,1889.81,750274.0,141788000000000.0,,473274.0,0.6308
2010-05-01,1860.1666666666667,1865.8,1940.7333333333333,1853.7333333333333,1912.0,1917.1000000000001,1900.9166666666667,742533.3333333334,141132333333333.34,,416923.0,0.56
2010-05-02,1887.7833333333333,1882.9,1942.4666666666667,1867.4666666666667,1915.0,1918.8,1912.0233333333333,734792.6666666666,140476666666666.67,,360572.0,0.48919999999999997
2010-05-03,1915.4,1900.0,1944.2,1881.2,1918.0,1920.5,1923.13,727052.0,139821000000000.0,,304221.0,0.4184
2010-05-04,1920.5,1943.0,1943.0,1912.0,1925.0,1921.65,1927.71,319439.0,61578700000000.0,,163999.0,0.5134
2010-05-05,1921.65,1886.3,1895.0,1863.1,1886.0,1889.15,1882.77,461047.0,86804400000000.0,,287173.0,0.6229
2010-05-06,1889.15,1885.0,1905.0,1862.1,1902.0,1895.9,1888.28,307638.0,58090600000000.0,,107876.0,0.3507
2010-05-07,1895.9,1852.0,1905.0,1852.0,1885.55,1885.1,1883.93,403688.0,76051900000000.0,,223338.0,0.5532
2010-05-08,1892.3,1868.0,1919.5666666666666,1861.8333333333333,1886.0333333333333,1886.1833333333332,1890.8633333333335,377342.0,71313633333333.33,,206278.66666666666,0.5455666666666666
2010-05-09,1888.7,1884.0,1934.1333333333334,1871.6666666666667,1886.5166666666667,1887.2666666666667,1897.7966666666666,350996.0,66575366666666.664,,189219.33333333334,0.5379333333333334
2010-05-10,1885.1,1900.0,1948.7,1881.5,1887.0,1888.35,1904.73,324650.0,61837100000000.0,,172160.0,0.5303
2010-05-11,1888.35,1915.0,1919.75,1885.0,1893.9,1899.25,1903.72,374516.0,71297300000000.0,,213872.0,0.5711
2010-05-12,1899.25,1899.9,1936.0,1885.0,1898.0,1900.95,1913.4,504266.0,96486300000000.0,,273860.0,0.5431
2010-05-13,1900.95,1929.7,1929.7,1893.9,1898.2,1899.25,1909.84,298697.0,57046400000000.0,,160418.0,0.5371
2010-05-14,1899.25,1875.55,1921.75,1871.1,1873.0,1876.8,1892.38,151527.0,28674700000000.0,,48324.0,0.3189
2010-05-15,1891.7666666666667,1877.0333333333333,1907.8333333333333,1858.5166666666667,1866.0,1867.6,1877.8566666666668,182004.33333333334,34089300000000.0,,81034.66666666667,0.41353333333333336
2010-05-16,1884.2833333333333,1878.5166666666667,1893.9166666666667,1845.9333333333332,1859.0,1858.4,1863.3333333333333,212481.66666666666,39503900000000.0,,113745.33333333334,0.5081666666666667
2010-05-17,1876.8,1880.0,1880.0,1833.35,1852.0,1849.2,1848.81,242959.0,44918500000000.0,,146456.0,0.6028
2010-05-18,1849.2,1847.0,1859.0,1818.0,1831.85,1837.05,1840.18,267664.0,49255100000000.0,,91180.0,0.3407
2010-05-19,1837.05,1825.0,1867.8,1822.2,1865.0,1858.6,1855.34,944127.0,175168000000000.0,,710683.0,0.7527
2010-05-20,1858.6,1865.0,1884.8,1848.7,1870.0,1862.65,1864.01,270724.0,50463300000000.0,,133124.0,0.4917
2010-05-21,1862.65,1836.2,1863.2,1821.55,1855.0,1855.0,1853.61,284974.0,52822900000000.0,,195512.0,0.6861
2010-05-22,1860.1000000000001,1845.8,1875.4333333333334,1832.7333333333333,1868.0,1867.7166666666667,1864.8899999999999,256076.33333333334,47690100000000.0,,151827.0,0.5657666666666668
2010-05-23,1857.55,1855.4,1887.6666666666667,1843.9166666666665,1881.0,1880.4333333333334,1876.17,227178.66666666666,42557300000000.0,,108142.0,0.44543333333333335
2010-05-24,1855.0,1865.0,1899.9,1855.1,1894.0,1893.15,1887.45,198281.0,37424500000000.0,,64457.0,0.3251
2010-05-25,1893.15,1889.7,1904.0,1845.5,1869.5,1868.5,1881.7,511408.0,96231800000000.0,,317578.0,0.621
