Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2010-01-04,1702.25,1700.0,1728.5,1692.55,1705.0,1705.7,1704.63,305049.0,51999600000000.0,,143164.0,0.4693
2010-01-05,1705.7,1710.0,1725.0,1705.0,1705.0,1707.2,1713.93,838660.0,143741000000000.0,,613546.0,0.7316
2010-01-06,1707.2,1714.0,1720.0,1688.1,1708.35,1708.35,1701.5,663984.0,112977000000000.0,,401934.0,0.6053
2010-01-07,1708.35,1768.4,1768.4,1701.6,1713.9,1712.8,1714.12,612398.0,104972000000000.0,,387689.0,0.6331
2010-01-08,1712.8,1712.0,1723.4,1701.0,1720.0,1715.05,1715.09,708590.0,121530000000000.0,,500541.0,0.7064
2010-01-09,1713.55,1724.2166666666667,1731.8166666666668,1701.5,1714.1666666666667,1712.75,1715.28,931280.3333333334,159749666666666.66,,710099.3333333334,0.7443666666666667
2010-01-10,1714.3,1736.4333333333334,1740.2333333333333,1702.0,1708.3333333333333,1710.45,1715.47,1153970.6666666667,197969333333333.3,,919657.6666666667,0.7823333333333333
2010-01-11,1715.05,1748.65,1748.65,1702.5,1702.5,1708.15,1715.66,1376661.0,236189000000000.0,,1129216.0,0.8203
2010-01-12,1708.15,1708.0,1711.8,1678.6,1690.1,1695.2,1695.82,490705.0,83214500000000.0,,244788.0,0.4988
2010-01-13,1695.2,1684.95,1694.8,1665.55,1693.9,1689.3,1681.3,1034675.0,173960000000000.0,,758272.0,0.7329
2010-01-14,1689.3,1710.0,1713.8,1670.0,1684.0,1683.8,1683.13,1017264.0,171218000000000.0,,715125.0,0.703
2010-01-15,1683.8,1698.4,1699.0,1671.0,1694.6,1694.15,1689.42,1158173.0,195664000000000.0,,704753.0,0.6085
2010-01-16,1687.25,1695.6000000000001,1725.3333333333333,1674.7,1719.0666666666666,1718.3166666666668,1711.51,1555497.3333333333,267980333333333.3,,1007695.0,0.6345333333333334
2010-01-17,1690.7,1692.8,1751.6666666666667,1678.3999999999999,1743.5333333333333,1742.4833333333333,1733.6000000000001,1952821.6666666665,340296666666666.6,,1310637.0,0.6605666666666666
2010-01-18,1694.15,1690.0,1778.0,1682.1,1768.0,1766.65,1755.69,2350146.0,412613000000000.0,,1613579.0,0.6866
2010-01-19,1766.65,1765.0,1788.8,1752.9,1777.0,1779.2,1775.4,1666422.0,295857000000000.0,,1194886.0,0.7170000000000001
2010-01-20,1779.2,1785.0,1790.0,1743.0,1759.95,1756.1,1759.19,1365211.0,240166000000000.0,,1069967.0,0.7837
2010-01-21,1756.1,1760.9,1760.9,1705.1,1718.0,1711.65,1720.43,1252347.0,215458000000000.0,,914856.0,0.7305
2010-01-22,1711.65,1696.0,1700.0,1654.0,1662.7,1677.1,1682.38,947370.0,159383000000000.0,,611035.0,0.645
2010-01-23,1700.1333333333334,1684.0,1692.6333333333334,1646.4333333333334,1667.7666666666667,1670.3,1670.3766666666668,832539.6666666666,139340700000000.0,,542805.3333333334,0.6546666666666667
2010-01-24,1688.6166666666666,1672.0,1685.2666666666667,1638.8666666666666,1672.8333333333335,1663.5,1658.3733333333332,717709.3333333334,119298400000000.0,,474575.6666666666,0.6643333333333333
2010-01-25,1677.1,1660.0,1677.9,1631.3,1677.9,1656.7,1646.37,602879.0,99256100000000.0,,406346.0,0.674
2010-01-26,1666.9,1660.55,1669.5,1609.1,1633.875,1626.95,1633.185,906829.0,147701050000000.0,,612215.5,0.67485
2010-01-27,1656.7,1661.1,1661.1,1586.9,1589.85,1597.2,1620.0,1210779.0,196146000000000.0,,818085.0,0.6757
2010-01-28,1597.2,1610.0,1619.0,1576.8,1599.8,1593.25,1592.74,1743223.0,277650000000000.0,,1207027.0,0.6924
2010-01-29,1593.25,1580.0,1637.0,1552.5,1622.0,1631.05,1595.47,1643517.0,262218000000000.0,,969207.0,0.5897
2010-01-30,1605.85,1596.0,1634.0,1563.3333333333333,1614.7,1620.6166666666666,1598.7733333333333,1346255.6666666667,215039333333333.34,,786490.3333333334,0.5798333333333333
2010-01-31,1618.45,1612.0,1631.0,1574.1666666666667,1607.3999999999999,1610.1833333333334,1602.0766666666668,1048994.3333333335,167860666666666.7,,603773.6666666667,0.5699666666666667
2010-02-01,1631.05,1628.0,1628.0,1585.0,1600.1,1599.75,1605.38,751733.0,120682000000000.0,,421057.0,0.5601
2010-02-02,1599.75,1607.0,1614.9,1572.0,1578.0,1579.1,1583.09,1033470.0,163608000000000.0,,581647.0,0.5628
2010-02-03,1579.1,1600.0,1632.4,1578.0,1615.25,1622.75,1613.22,772767.0,124664000000000.0,,415487.0,0.5377
2010-02-04,1622.75,1618.0,1624.9,1585.5,1622.1,1616.75,1611.09,860524.0,138638000000000.0,,551012.0,0.6403
2010-02-05,1616.75,1598.0,1598.0,1565.0,1573.0,1573.35,1575.63,934694.0,147273000000000.0,,630009.0,0.674
2010-02-06,1573.35,1589.4,1589.4,1567.45,1575.0,1575.8,1576.16,42238.0,6657390000000.0,,11093.0,0.2626
2010-02-07,1574.5749999999998,1587.2,1589.125,1558.225,1567.5,1571.6,1571.535,400649.0,62797695000000.0,,227341.0,0.4235
2010-02-08,1575.8,1585.0,1588.85,1549.0,1560.0,1567.4,1566.91,759060.0,118938000000000.0,,443589.0,0.5844
2010-02-09,1567.4,1566.8,1577.9,1551.5,1575.0,1571.65,1567.37,1197375.0,187674000000000.0,,893137.0,0.7459
2010-02-10,1571.65,1575.0,1617.45,1564.0,1594.0,1593.55,1589.31,1386668.0,220385000000000.0,,998416.0,0.72
2010-02-11,1593.55,1604.0,1633.0,1590.0,1593.3,1598.0,1614.83,726969.0,117393000000000.0,,388560.0,0.5345
2010-02-12,1594.6625,1602.25,1629.675,1588.125,1598.475,1601.95,1611.9675,665289.0,107295250000000.0,,357040.75,0.537525
2010-02-13,1595.775,1600.5,1626.35,1586.25,1603.65,1605.9,1609.105,603609.0,97197500000000.0,,325521.5,0.54055
2010-02-14,1596.8875,1598.75,1623.025,1584.375,1608.825,1609.85,1606.2425,541929.0,87099750000000.0,,294002.25,0.5435749999999999
2010-02-15,1598.0,1597.0,1619.7,1582.5,1614.0,1613.8,1603.38,480249.0,77002000000000.0,,262483.0,0.5466
2010-02-16,1613.8,1605.0,1622.7,1590.0,1620.1,1606.4,1600.05,717485.0,114801000000000.0,,490140.0,0.6831
2010-02-17,1606.4,1618.0,1660.95,1614.9,1660.0,1655.95,1642.63,1239834.0,203658000000000.0,,895536.0,0.7223
2010-02-18,1655.95,1664.9,1690.0,1650.75,1684.0,1683.75,1675.06,1000442.0,167580000000000.0,,627106.0,0.6268
2010-02-19,1683.75,1670.0,1700.0,1656.1,1688.0,1693.9,1682.95,734599.0,123629000000000.0,,372370.0,0.5069
2010-02-20,1687.1333333333334,1680.3333333333333,1706.5666666666666,1667.3999999999999,1690.8833333333334,1694.8,1689.88,711071.6666666666,120130000000000.0,,387545.6666666667,0.5477
2010-02-21,1690.5166666666667,1690.6666666666667,1713.1333333333334,1678.7,1693.7666666666667,1695.7,1696.81,687544.3333333334,116631000000000.0,,402721.3333333333,0.5885
2010-02-22,1693.9,1701.0,1719.7,1690.0,1696.65,1696.6,1703.74,664017.0,113132000000000.0,,417897.0,0.6293
2010-02-23,1696.6,1685.05,1708.85,1682.35,1704.0,1701.0,1699.43,647289.0,110002000000000.0,,416754.0,0.6438
2010-02-24,1701.0,1690.0,1710.0,1687.5,1698.85,1700.5,1700.19,560569.0,95307600000000.0,,354655.0,0.6327
2010-02-25,1700.5,1701.0,1704.0,1682.0,1691.0,1691.05,1692.62,583697.0,98797600000000.0,,338647.0,0.5802
2010-02-26,1691.05,1690.0,1734.75,1680.0,1709.0,1704.8,1711.84,935103.0,160075000000000.0,,551764.0,0.5901
2010-02-27,1694.4875,1698.5,1740.0625,1686.5,1720.5625,1714.8375,1716.5,894193.5,153431500000000.0,,543587.75,0.610775
2010-02-28,1697.925,1707.0,1745.375,1693.0,1732.125,1724.875,1721.1599999999999,853284.0,146788000000000.0,,535411.5,0.63145
2010-03-01,1701.3625,1715.5,1750.6875,1699.5,1743.6875,1734.9125,1725.82,812374.5,140144500000000.0,,527235.25,0.652125
2010-03-02,1704.8,1724.0,1756.0,1706.0,1755.25,1744.95,1730.48,771465.0,133501000000000.0,,519059.0,0.6728
2010-03-03,1744.95,1742.55,1781.0,1742.55,1777.1,1776.65,1762.97,1114796.0,196535000000000.0,,841123.0,0.7545
2010-03-04,1776.65,1775.0,1787.0,1753.1,1779.9,1781.15,1773.16,1351442.0,239633000000000.0,,1123600.0,0.8314
2010-03-05,1781.15,1785.55,1795.0,1771.0,1784.0,1784.0,1782.31,1044965.0,186245000000000.0,,781637.0,0.748
2010-03-06,1782.1000000000001,1793.7,1800.0,1771.6333333333334,1784.1166666666666,1784.0666666666666,1783.6466666666665,942408.6666666666,168064666666666.66,,694007.3333333334,0.7332
2010-03-07,1783.05,1801.85,1805.0,1772.2666666666667,1784.2333333333333,1784.1333333333334,1784.9833333333333,839852.3333333334,149884333333333.34,,606377.6666666666,0.7184
2010-03-08,1784.0,1810.0,1810.0,1772.9,1784.35,1784.2,1786.32,737296.0,131704000000000.0,,518748.0,0.7036
2010-03-09,1784.2,1775.0,1815.0,1775.0,1809.0,1811.2,1804.65,1239769.0,223735000000000.0,,901630.0,0.7273
2010-03-10,1811.2,1812.0,1819.9,1729.9,1810.0,1814.45,1812.65,1496056.0,271182000000000.0,,1094491.0,0.7316
2010-03-11,1814.45,1816.0,1835.0,1803.1,1833.0,1826.95,1820.44,774523.0,140997000000000.0,,528245.0,0.682
2010-03-12,1826.95,1827.0,1830.4,1786.35,1801.7,1801.25,1801.8,747244.0,134638000000000.0,,415367.0,0.5559
2010-03-13,1818.3833333333334,1811.3333333333333,1826.9333333333334,1784.2333333333333,1804.4666666666667,1805.0166666666667,1805.2933333333333,748594.6666666666,135144000000000.0,,427885.0,0.5715666666666667
2010-03-14,1809.8166666666666,1795.6666666666667,1823.4666666666667,1782.1166666666666,1807.2333333333333,1808.7833333333333,1808.7866666666666,749945.3333333334,135650000000000.0,,440403.0,0.5872333333333333
2010-03-15,1801.25,1780.0,1820.0,1780.0,1810.0,1812.55,1812.28,751296.0,136156000000000.0,,452921.0,0.6029
2010-03-16,1812.55,1805.0,1809.9,1764.0,1799.8,1804.6,1786.12,1043625.0,186404000000000.0,,595577.0,0.5707
2010-03-17,1804.6,1804.6,1824.8,1798.1,1809.0,1807.7,1808.04,479484.0,86692400000000.0,,227567.0,0.4746
2010-03-18,1807.7,1812.4,1812.4,1790.5,1802.9,1800.9,1798.71,350197.0,62990200000000.0,,190379.0,0.5436
2010-03-19,1800.9,1814.8,1824.8,1797.65,1819.9,1819.85,1816.11,633984.0,115139000000000.0,,447722.0,0.7062
2010-03-20,1807.2166666666667,1810.5333333333333,1834.8666666666666,1797.7666666666667,1827.7333333333333,1825.6,1824.1499999999999,932843.0,170645666666666.66,,648901.0,0.6997333333333333
2010-03-21,1813.5333333333333,1806.2666666666667,1844.9333333333334,1797.8833333333334,1835.5666666666668,1831.35,1832.19,1231702.0,226152333333333.3,,850080.0,0.6932666666666667
2010-03-22,1819.85,1802.0,1855.0,1798.0,1843.4,1837.1,1840.23,1530561.0,281659000000000.0,,1051259.0,0.6868
2010-03-23,1837.1,1835.0,1890.0,1835.0,1888.0,1884.0,1872.04,1015438.0,190094000000000.0,,551170.0,0.5428
2010-03-24,1860.55,1857.5,1910.0,1852.6,1906.45,1905.075,1891.6599999999999,1672539.0,317676500000000.0,,1059542.0,0.6078999999999999
2010-03-25,1884.0,1880.0,1930.0,1870.2,1924.9,1926.15,1911.28,2329640.0,445259000000000.0,,1567914.0,0.6729999999999999
2010-03-26,1926.15,1931.0,1965.6,1913.1,1950.0,1951.45,1934.81,1155286.0,223526000000000.0,,779632.0,0.6748
